P3_86_NODE_1_length_163128_cov_62.248894	163128	42.16
P3_86_NODE_2_length_131278_cov_53.142195	131278	41.09
P3_86_NODE_3_length_125558_cov_175.605305	125558	43.27
P3_86_NODE_4_length_108915_cov_169.548866	108915	41.92
P3_86_NODE_5_length_102925_cov_90.043970	102925	51.37
P3_86_NODE_6_length_97800_cov_88.677997	97800	47.86
P3_86_NODE_7_length_87046_cov_12.690735	87046	41.06
P3_86_NODE_8_length_82023_cov_12.000830	82023	42.27
P3_86_NODE_9_length_80417_cov_19.103986	80417	42.39
P3_86_NODE_10_length_78546_cov_16.724875	78546	42.82
P3_86_NODE_11_length_77563_cov_42.038083	77563	35.41
P3_86_NODE_12_length_73258_cov_8.021783	73258	51.07
P3_86_NODE_13_length_71891_cov_60.865322	71891	43.41
P3_86_NODE_14_length_65969_cov_34.340375	65969	41.93
P3_86_NODE_15_length_65281_cov_61.559567	65281	41.56
P3_86_NODE_16_length_65155_cov_16.610952	65155	42.10
P3_86_NODE_17_length_65123_cov_50.903348	65123	51.41
P3_86_NODE_18_length_65089_cov_26.752779	65089	42.59
P3_86_NODE_19_length_64754_cov_55.006097	64754	41.75
P3_86_NODE_20_length_64670_cov_8.318780	64670	42.51
P3_86_NODE_21_length_61152_cov_4.313855	61152	41.08
P3_86_NODE_22_length_60384_cov_12.074000	60384	41.37
P3_86_NODE_23_length_60286_cov_93.353546	60286	43.14
P3_86_NODE_24_length_59820_cov_8.488365	59820	38.80
P3_86_NODE_25_length_58447_cov_71.230230	58447	49.35
P3_86_NODE_26_length_56865_cov_25.340142	56865	50.69
P3_86_NODE_27_length_55346_cov_19.335193	55346	42.41
P3_86_NODE_28_length_55159_cov_12.892771	55159	53.75
P3_86_NODE_29_length_54545_cov_3.880352	54545	36.41
P3_86_NODE_30_length_54310_cov_31.688648	54310	42.99
P3_86_NODE_31_length_54297_cov_15.576112	54297	41.35
P3_86_NODE_32_length_51584_cov_119.231144	51584	41.68
P3_86_NODE_33_length_49047_cov_16.324836	49047	54.53
P3_86_NODE_34_length_48669_cov_8.952289	48669	43.64
P3_86_NODE_35_length_48048_cov_10.775985	48048	42.54
P3_86_NODE_36_length_48016_cov_34.698031	48016	39.00
P3_86_NODE_37_length_47976_cov_3.055592	47976	43.14
P3_86_NODE_38_length_47738_cov_5.273193	47738	36.93
P3_86_NODE_39_length_46240_cov_13.185978	46240	43.37
P3_86_NODE_40_length_46124_cov_31.970020	46124	41.99
P3_86_NODE_41_length_45243_cov_33.855018	45243	52.36
P3_86_NODE_42_length_45142_cov_39.040920	45142	43.75
