P4_41_NODE_1_length_53730_cov_4216.952297	53730	47.23
P4_41_NODE_2_length_52686_cov_10.614681	52686	70.42
P4_41_NODE_3_length_48520_cov_33.224206	48520	69.93
P4_41_NODE_4_length_41307_cov_5.578825	41307	69.83
P4_41_NODE_5_length_32254_cov_6.531578	32254	69.41
P4_41_NODE_6_length_29523_cov_2.471357	29523	71.35
P4_41_NODE_7_length_27882_cov_6.794199	27882	71.25
P4_41_NODE_8_length_27226_cov_4.232887	27226	69.52
P4_41_NODE_9_length_26512_cov_5.496684	26512	71.37
P4_41_NODE_10_length_26054_cov_4.676785	26054	71.47
P4_41_NODE_11_length_25939_cov_2.921819	25939	71.13
P4_41_NODE_12_length_25870_cov_4.393855	25870	71.02
P4_41_NODE_13_length_24965_cov_11.800105	24965	69.44
P4_41_NODE_14_length_24523_cov_7.380472	24523	70.09
P4_41_NODE_15_length_24428_cov_7.744208	24428	70.28
P4_41_NODE_16_length_23896_cov_14.529934	23896	67.86
P4_41_NODE_17_length_23723_cov_2.883751	23723	69.76
P4_41_NODE_18_length_21883_cov_4.863946	21883	69.37
P4_41_NODE_19_length_21871_cov_3.331678	21871	68.12
P4_41_NODE_20_length_21619_cov_2.096175	21619	70.84
P4_41_NODE_21_length_21162_cov_12.357975	21162	63.32
P4_41_NODE_22_length_21147_cov_13.597574	21147	70.37
P4_41_NODE_23_length_20644_cov_3.270069	20644	69.25
P4_41_NODE_24_length_20292_cov_4.160526	20292	70.02
P4_41_NODE_25_length_19926_cov_4.226779	19926	63.87
P4_41_NODE_26_length_19925_cov_11.800030	19925	63.89
P4_41_NODE_27_length_19026_cov_2.826605	19026	68.78
P4_41_NODE_28_length_19005_cov_4.849243	19005	67.93
P4_41_NODE_29_length_18678_cov_2.684006	18678	68.98
P4_41_NODE_30_length_18109_cov_2.112891	18109	71.67
P4_41_NODE_31_length_18066_cov_2.133285	18066	68.58
P4_41_NODE_32_length_17775_cov_12.887749	17775	52.20
P4_41_NODE_33_length_17774_cov_7.530005	17774	70.39
P4_41_NODE_34_length_17697_cov_1.984804	17697	70.79
P4_41_NODE_35_length_17645_cov_10.522948	17645	60.36
P4_41_NODE_36_length_17587_cov_7.372852	17587	69.71
P4_41_NODE_37_length_17522_cov_41.087151	17522	52.83
P4_41_NODE_38_length_17410_cov_10.125325	17410	70.26
P4_41_NODE_39_length_16914_cov_3.073390	16914	70.84
P4_41_NODE_40_length_16506_cov_3.097869	16506	68.68
P4_41_NODE_41_length_16503_cov_12.055386	16503	68.11
P4_41_NODE_42_length_16500_cov_22.798571	16500	71.54
P4_41_NODE_43_length_16087_cov_5.977381	16087	67.85
P4_41_NODE_44_length_16039_cov_4.026269	16039	60.79
P4_41_NODE_45_length_15904_cov_1.908981	15904	70.05
P4_41_NODE_46_length_15325_cov_3.054876	15325	69.58
P4_41_NODE_47_length_14988_cov_15.010834	14988	70.52
P4_41_NODE_48_length_14786_cov_70.923733	14786	58.99
P4_41_NODE_49_length_14650_cov_2.195070	14650	70.82
P4_41_NODE_50_length_14609_cov_2.954910	14609	66.54
P4_41_NODE_51_length_14553_cov_11.810412	14553	68.21
P4_41_NODE_52_length_14454_cov_4.299714	14454	71.18
P4_41_NODE_53_length_14422_cov_2.819307	14422	70.67
P4_41_NODE_54_length_14421_cov_2.968938	14421	69.30
P4_41_NODE_55_length_14199_cov_2.087621	14199	64.83
P4_41_NODE_56_length_14122_cov_2.868096	14122	71.14
P4_41_NODE_57_length_14103_cov_445.776760	14103	48.82
P4_41_NODE_58_length_13841_cov_2.400685	13841	71.61
P4_41_NODE_59_length_13526_cov_10.728114	13526	69.02
P4_41_NODE_60_length_13431_cov_4.850797	13431	67.50
P4_41_NODE_61_length_13426_cov_4.794947	13426	66.19
P4_41_NODE_62_length_13388_cov_2.555991	13388	69.55
P4_41_NODE_63_length_13352_cov_8.671531	13352	61.06
P4_41_NODE_64_length_13172_cov_2.013262	13172	67.58
P4_41_NODE_65_length_13168_cov_5.803543	13168	43.83
P4_41_NODE_66_length_13150_cov_11.033019	13150	68.78
P4_41_NODE_67_length_13139_cov_4.136259	13139	71.00
P4_41_NODE_68_length_13019_cov_1.984254	13019	65.27
P4_41_NODE_69_length_12914_cov_25.675792	12914	69.58
P4_41_NODE_70_length_12879_cov_1.962594	12879	72.04
P4_41_NODE_71_length_12724_cov_1.425657	12724	69.01
P4_41_NODE_72_length_12496_cov_1.826259	12496	69.71
P4_41_NODE_73_length_12429_cov_727.234071	12429	52.27
P4_41_NODE_74_length_12396_cov_2.035455	12396	70.48
P4_41_NODE_75_length_12194_cov_3.127206	12194	68.81
P4_41_NODE_76_length_12108_cov_1.065687	12108	68.38
P4_41_NODE_77_length_11901_cov_2.489808	11901	70.41
P4_41_NODE_78_length_11844_cov_3.360331	11844	72.37
P4_41_NODE_79_length_11633_cov_4.539197	11633	69.21
P4_41_NODE_80_length_11573_cov_4.107898	11573	70.94
P4_41_NODE_81_length_11421_cov_2.724810	11421	73.21
P4_41_NODE_82_length_11415_cov_3.094880	11415	70.97
P4_41_NODE_83_length_11408_cov_1.736725	11408	67.98
P4_41_NODE_84_length_11287_cov_1.272401	11287	68.13
P4_41_NODE_85_length_11270_cov_4.511532	11270	67.08
P4_41_NODE_86_length_11220_cov_10.400613	11220	70.92
P4_41_NODE_87_length_11169_cov_1.636569	11169	64.88
P4_41_NODE_88_length_11019_cov_2.623944	11019	67.75
P4_41_NODE_89_length_10911_cov_18.703357	10911	70.45
P4_41_NODE_90_length_10754_cov_5.128446	10754	71.91
P4_41_NODE_91_length_10672_cov_1.266572	10672	67.88
P4_41_NODE_92_length_10652_cov_3.543943	10652	62.86
P4_41_NODE_93_length_10603_cov_6.296583	10603	54.11
P4_41_NODE_94_length_10466_cov_688.657704	10466	55.25
P4_41_NODE_95_length_10446_cov_6.488710	10446	71.03
P4_41_NODE_96_length_10352_cov_4.120880	10352	69.77
P4_41_NODE_97_length_10341_cov_2185.599863	10341	46.29
P4_41_NODE_98_length_10228_cov_4.892387	10228	52.49
P4_41_NODE_99_length_10224_cov_1.576607	10224	69.06
P4_41_NODE_100_length_10215_cov_8.466990	10215	46.97
P4_41_NODE_101_length_10149_cov_3.736081	10149	71.31
P4_41_NODE_102_length_9991_cov_1.006792	9991	67.32
P4_41_NODE_103_length_9968_cov_201.347598	9968	55.58
P4_41_NODE_104_length_9811_cov_1.659645	9811	69.24
P4_41_NODE_105_length_9800_cov_1.668769	9800	69.86
P4_41_NODE_106_length_9608_cov_2.486341	9608	68.41
P4_41_NODE_107_length_9558_cov_1.536104	9558	62.13
P4_41_NODE_108_length_9479_cov_1.862703	9479	69.41
P4_41_NODE_109_length_9452_cov_2.425308	9452	70.20
P4_41_NODE_110_length_9364_cov_1.690267	9364	69.21
P4_41_NODE_111_length_9325_cov_9.003588	9325	65.53
P4_41_NODE_112_length_9296_cov_1.375177	9296	68.08
P4_41_NODE_113_length_9295_cov_2.219023	9295	69.84
P4_41_NODE_114_length_9167_cov_3.335730	9167	68.42
P4_41_NODE_115_length_9157_cov_1.285493	9157	65.17
P4_41_NODE_116_length_9073_cov_3.280908	9073	70.46
P4_41_NODE_117_length_8875_cov_2.633173	8875	65.65
P4_41_NODE_118_length_8872_cov_1.322699	8872	66.63
P4_41_NODE_119_length_8836_cov_5.265358	8836	72.52
P4_41_NODE_120_length_8796_cov_3.440766	8796	71.31
P4_41_NODE_121_length_8759_cov_2.157901	8759	70.65
P4_41_NODE_122_length_8665_cov_1.492036	8665	67.58
P4_41_NODE_123_length_8551_cov_8.569025	8551	69.16
P4_41_NODE_124_length_8467_cov_1.965228	8467	68.70
P4_41_NODE_125_length_8449_cov_1.320236	8449	73.59
P4_41_NODE_126_length_8437_cov_2.355235	8437	70.14
P4_41_NODE_127_length_8399_cov_1.978119	8399	66.12
P4_41_NODE_128_length_8338_cov_1.696748	8338	67.58
P4_41_NODE_129_length_8332_cov_1.047166	8332	71.92
P4_41_NODE_130_length_8279_cov_2.892542	8279	71.34
P4_41_NODE_131_length_8260_cov_2.364810	8260	69.43
P4_41_NODE_132_length_8154_cov_2.057805	8154	69.45
P4_41_NODE_133_length_8047_cov_2.798864	8047	71.00
P4_41_NODE_134_length_7986_cov_1.286041	7986	69.43
P4_41_NODE_135_length_7972_cov_2.969917	7972	65.19
P4_41_NODE_136_length_7941_cov_2.185820	7941	64.84
P4_41_NODE_137_length_7806_cov_3.291835	7806	66.79
P4_41_NODE_138_length_7794_cov_1.483109	7794	71.88
P4_41_NODE_139_length_7776_cov_1.659825	7776	63.98
P4_41_NODE_140_length_7767_cov_1.878272	7767	64.09
P4_41_NODE_141_length_7755_cov_7.841243	7755	58.65
P4_41_NODE_142_length_7754_cov_1.767143	7754	69.10
P4_41_NODE_143_length_7710_cov_2.389687	7710	70.14
P4_41_NODE_144_length_7687_cov_3.701455	7687	69.56
P4_41_NODE_145_length_7454_cov_1.242937	7454	62.97
P4_41_NODE_146_length_7430_cov_1.025743	7430	68.30
P4_41_NODE_147_length_7409_cov_1.128536	7409	71.08
P4_41_NODE_148_length_7401_cov_1.856475	7401	71.23
P4_41_NODE_149_length_7329_cov_1.659122	7329	71.37
P4_41_NODE_150_length_7217_cov_5.104090	7217	48.25
P4_41_NODE_151_length_7216_cov_1.861899	7216	70.41
P4_41_NODE_152_length_7214_cov_2.501905	7214	70.36
P4_41_NODE_153_length_7166_cov_14.249893	7166	67.57
P4_41_NODE_154_length_7047_cov_4.019220	7047	69.24
P4_41_NODE_155_length_7023_cov_5.107889	7023	73.80
P4_41_NODE_156_length_7015_cov_1.157956	7015	65.93
P4_41_NODE_157_length_6979_cov_1.186369	6979	71.06
P4_41_NODE_158_length_6931_cov_1.771605	6931	64.87
P4_41_NODE_159_length_6922_cov_1.328182	6922	70.21
P4_41_NODE_160_length_6915_cov_0.927372	6915	69.79
P4_41_NODE_161_length_6891_cov_0.977676	6891	72.40
