P1_53_NODE_1_length_146523_cov_12.114682	146523	48.27
P1_53_NODE_2_length_128319_cov_107.882481	128319	48.24
P1_53_NODE_3_length_94280_cov_92.996569	94280	36.15
P1_53_NODE_4_length_93044_cov_76.320953	93044	47.68
P1_53_NODE_5_length_91373_cov_62.178485	91373	46.89
P1_53_NODE_6_length_83988_cov_5.401999	83988	47.06
P1_53_NODE_7_length_81604_cov_21.285087	81604	47.47
P1_53_NODE_8_length_80419_cov_88.797414	80419	35.51
P1_53_NODE_9_length_76692_cov_39.387919	76692	46.34
P1_53_NODE_10_length_76446_cov_6.002070	76446	46.30
P1_53_NODE_11_length_73471_cov_27.014207	73471	48.47
P1_53_NODE_12_length_67649_cov_20.880913	67649	46.82
P1_53_NODE_13_length_65656_cov_23.969647	65656	46.98
P1_53_NODE_14_length_63497_cov_18.710652	63497	46.04
P1_53_NODE_15_length_59375_cov_20.165001	59375	47.21
P1_53_NODE_16_length_57619_cov_16.967056	57619	47.58
P1_53_NODE_17_length_56701_cov_7.907484	56701	52.94
P1_53_NODE_18_length_55371_cov_52.686681	55371	47.19
P1_53_NODE_19_length_55360_cov_16.747415	55360	35.36
P1_53_NODE_20_length_55085_cov_14.134011	55085	48.87
P1_53_NODE_21_length_54307_cov_89.372481	54307	47.19
P1_53_NODE_22_length_52728_cov_33.141803	52728	45.81
P1_53_NODE_23_length_52514_cov_83.868593	52514	47.95
P1_53_NODE_24_length_51967_cov_2.546277	51967	47.51
P1_53_NODE_25_length_50927_cov_22.144665	50927	48.13
P1_53_NODE_26_length_50871_cov_67.567515	50871	47.09
P1_53_NODE_27_length_49755_cov_3.447389	49755	47.18
P1_53_NODE_28_length_49628_cov_511.796267	49628	36.15
P1_53_NODE_29_length_49355_cov_70.716523	49355	32.94
P1_53_NODE_30_length_48424_cov_5.590803	48424	34.55
P1_53_NODE_31_length_46867_cov_17.760783	46867	49.86
P1_53_NODE_32_length_44918_cov_29.805519	44918	34.97
P1_53_NODE_33_length_43461_cov_3.958947	43461	37.06
P1_53_NODE_34_length_43171_cov_6.334077	43171	34.93
P1_53_NODE_35_length_42738_cov_8.584051	42738	33.97
P1_53_NODE_36_length_42688_cov_11.052513	42688	33.47
P1_53_NODE_37_length_41638_cov_2.336585	41638	46.82
P1_53_NODE_38_length_41401_cov_8.020279	41401	46.34
P1_53_NODE_39_length_41185_cov_8.110454	41185	47.94
P1_53_NODE_40_length_40862_cov_29.764723	40862	45.60
P1_53_NODE_41_length_40479_cov_4.483793	40479	33.78
P1_53_NODE_42_length_40182_cov_4.942679	40182	46.52
P1_53_NODE_43_length_40144_cov_5.454632	40144	35.73
P1_53_NODE_44_length_40117_cov_21.962791	40117	35.47
P1_53_NODE_45_length_38828_cov_7.685486	38828	43.34
P1_53_NODE_46_length_38706_cov_2.839913	38706	34.13
P1_53_NODE_47_length_38485_cov_11.438448	38485	34.71
P1_53_NODE_48_length_38154_cov_12.075683	38154	33.48
P1_53_NODE_49_length_38008_cov_12.267073	38008	34.49
P1_53_NODE_50_length_37857_cov_22.699284	37857	32.61
P1_53_NODE_51_length_37559_cov_19.796885	37559	35.71
P1_53_NODE_52_length_37465_cov_9.691173	37465	33.27
P1_53_NODE_53_length_37316_cov_7.020517	37316	36.89
P1_53_NODE_54_length_36735_cov_14.122296	36735	35.51
P1_53_NODE_55_length_36661_cov_8.978951	36661	47.69
P1_53_NODE_56_length_36447_cov_20.161041	36447	34.87
P1_53_NODE_57_length_36433_cov_6.149590	36433	33.28
P1_53_NODE_58_length_36257_cov_6.693856	36257	48.43
P1_53_NODE_59_length_36163_cov_17.915723	36163	34.12
P1_53_NODE_60_length_35244_cov_4.904206	35244	47.01
P1_53_NODE_61_length_35143_cov_31.867603	35143	48.60
P1_53_NODE_62_length_34974_cov_3.455046	34974	55.18
P1_53_NODE_63_length_34948_cov_15.842164	34948	33.35
P1_53_NODE_64_length_34101_cov_2.413081	34101	48.88
P1_53_NODE_65_length_34072_cov_37.859213	34072	33.55
P1_53_NODE_66_length_34017_cov_82.493508	34017	46.50
P1_53_NODE_67_length_33996_cov_4.313354	33996	48.29
P1_53_NODE_68_length_33837_cov_4.982082	33837	46.47
P1_53_NODE_69_length_33654_cov_3.546783	33654	48.45
P1_53_NODE_70_length_33583_cov_14.961292	33583	34.44
P1_53_NODE_71_length_33522_cov_7.413775	33522	45.88
P1_53_NODE_72_length_33460_cov_9.769688	33460	32.60
P1_53_NODE_73_length_33053_cov_6.676760	33053	31.92
P1_53_NODE_74_length_33004_cov_3.786781	33004	34.05
P1_53_NODE_75_length_32831_cov_9.066353	32831	34.00
P1_53_NODE_76_length_32382_cov_10.595722	32382	46.59
P1_53_NODE_77_length_32193_cov_2.595740	32193	46.37
P1_53_NODE_78_length_32038_cov_9.989471	32038	33.88
P1_53_NODE_79_length_31980_cov_4.115594	31980	33.47
P1_53_NODE_80_length_31813_cov_6.030802	31813	35.42
P1_53_NODE_81_length_31759_cov_18.735110	31759	48.05
P1_53_NODE_82_length_31570_cov_11.858315	31570	36.59
P1_53_NODE_83_length_31339_cov_4.824651	31339	32.39
P1_53_NODE_84_length_31300_cov_5.855773	31300	47.95
P1_53_NODE_85_length_31059_cov_13.858399	31059	45.73
P1_53_NODE_86_length_30562_cov_12.298012	30562	33.69
P1_53_NODE_87_length_30359_cov_2.211663	30359	35.94
P1_53_NODE_88_length_30336_cov_2.205469	30336	46.91
P1_53_NODE_89_length_29810_cov_2.784793	29810	32.33
P1_53_NODE_90_length_29643_cov_8.404662	29643	33.78
P1_53_NODE_91_length_29352_cov_1.633807	29352	45.73
P1_53_NODE_92_length_28901_cov_8.633245	28901	33.23
P1_53_NODE_93_length_28641_cov_8.312899	28641	48.11
P1_53_NODE_94_length_28393_cov_24.668188	28393	36.05
P1_53_NODE_95_length_28300_cov_2.731339	28300	34.54
P1_53_NODE_96_length_28186_cov_8.260059	28186	39.56
P1_53_NODE_97_length_28101_cov_4.010224	28101	48.41
P1_53_NODE_98_length_27900_cov_5.533000	27900	35.12
P1_53_NODE_99_length_27895_cov_2.583261	27895	48.02
P1_53_NODE_100_length_27879_cov_16.213931	27879	36.24
P1_53_NODE_101_length_27810_cov_3.404111	27810	34.41
P1_53_NODE_102_length_27750_cov_9.614162	27750	35.15
P1_53_NODE_103_length_27647_cov_9.487282	27647	37.45
P1_53_NODE_104_length_27243_cov_3.091090	27243	47.05
P1_53_NODE_105_length_27188_cov_4.563616	27188	45.77
P1_53_NODE_106_length_27079_cov_2.459038	27079	48.55
P1_53_NODE_107_length_27063_cov_28.342590	27063	39.64
P1_53_NODE_108_length_27055_cov_7.225379	27055	48.52
P1_53_NODE_109_length_26883_cov_10.073591	26883	35.16
P1_53_NODE_110_length_26334_cov_9.734346	26334	32.20
P1_53_NODE_111_length_26196_cov_2.771261	26196	35.50
P1_53_NODE_112_length_26169_cov_27.421051	26169	46.85
P1_53_NODE_113_length_26062_cov_3.779140	26062	30.91
P1_53_NODE_114_length_25932_cov_4.352994	25932	34.63
P1_53_NODE_115_length_25457_cov_5.265495	25457	37.45
P1_53_NODE_116_length_25400_cov_9.833459	25400	46.85
P1_53_NODE_117_length_25186_cov_2.983519	25186	35.78
P1_53_NODE_118_length_25017_cov_3.150623	25017	34.92
P1_53_NODE_119_length_24925_cov_6.768691	24925	32.53
P1_53_NODE_120_length_24863_cov_14.153905	24863	46.72
P1_53_NODE_121_length_24813_cov_25.736855	24813	37.25
P1_53_NODE_122_length_24747_cov_2.743379	24747	46.77
P1_53_NODE_123_length_24391_cov_4.495137	24391	34.86
P1_53_NODE_124_length_24391_cov_2.818785	24391	33.45
P1_53_NODE_125_length_24278_cov_2.452693	24278	35.80
P1_53_NODE_126_length_24229_cov_3.006638	24229	34.13
P1_53_NODE_127_length_24132_cov_3.353093	24132	39.33
P1_53_NODE_128_length_23985_cov_3.471456	23985	50.19
P1_53_NODE_129_length_23978_cov_6.820217	23978	33.73
P1_53_NODE_130_length_23912_cov_2.224806	23912	48.48
P1_53_NODE_131_length_23838_cov_2.851377	23838	48.56
P1_53_NODE_132_length_23822_cov_3.199536	23822	36.73
P1_53_NODE_133_length_23813_cov_7.377438	23813	47.91
P1_53_NODE_134_length_23799_cov_11.274037	23799	38.33
P1_53_NODE_135_length_23753_cov_1.877212	23753	47.12
P1_53_NODE_136_length_23752_cov_10.211852	23752	35.41
P1_53_NODE_137_length_23598_cov_10.813344	23598	33.56
P1_53_NODE_138_length_23589_cov_14.730458	23589	45.75
P1_53_NODE_139_length_23588_cov_2.538425	23588	33.98
P1_53_NODE_140_length_23449_cov_2.071649	23449	34.44
P1_53_NODE_141_length_23308_cov_24.274923	23308	48.68
P1_53_NODE_142_length_23262_cov_4.309617	23262	32.59
P1_53_NODE_143_length_23010_cov_4.165232	23010	34.84
P1_53_NODE_144_length_22904_cov_3.019142	22904	50.21
P1_53_NODE_145_length_22824_cov_4.696524	22824	44.78
P1_53_NODE_146_length_22804_cov_18.737664	22804	37.68
P1_53_NODE_147_length_22759_cov_2.241163	22759	46.90
P1_53_NODE_148_length_22381_cov_1.867484	22381	39.24
P1_53_NODE_149_length_22312_cov_3.685463	22312	31.74
P1_53_NODE_150_length_22149_cov_4.421624	22149	34.68
P1_53_NODE_151_length_21963_cov_3.944724	21963	47.27
P1_53_NODE_152_length_21742_cov_2.691464	21742	37.26
P1_53_NODE_153_length_21654_cov_5.928926	21654	45.98
P1_53_NODE_154_length_21604_cov_9.867067	21604	49.17
P1_53_NODE_155_length_21507_cov_6.576500	21507	43.74
P1_53_NODE_156_length_21311_cov_3.011235	21311	34.89
P1_53_NODE_157_length_21239_cov_2.640205	21239	47.16
P1_53_NODE_158_length_21231_cov_1.998342	21231	51.41
P1_53_NODE_159_length_21132_cov_10.159676	21132	48.59
P1_53_NODE_160_length_21117_cov_23.904955	21117	34.18
P1_53_NODE_161_length_21103_cov_2.070652	21103	35.72
P1_53_NODE_162_length_21032_cov_3.109974	21032	31.33
P1_53_NODE_163_length_20986_cov_21.298672	20986	32.83
P1_53_NODE_164_length_20918_cov_2.445674	20918	30.69
P1_53_NODE_165_length_20869_cov_29.254508	20869	33.05
P1_53_NODE_166_length_20790_cov_9.652809	20790	47.57
P1_53_NODE_167_length_20784_cov_2.508593	20784	37.24
P1_53_NODE_168_length_20682_cov_2.543712	20682	36.22
P1_53_NODE_169_length_20657_cov_1.984803	20657	48.75
P1_53_NODE_170_length_20619_cov_4.790650	20619	33.06
P1_53_NODE_171_length_20612_cov_6.020845	20612	35.12
P1_53_NODE_172_length_20520_cov_4.836316	20520	36.10
P1_53_NODE_173_length_20413_cov_72.466310	20413	51.45
P1_53_NODE_174_length_20402_cov_12.355462	20402	47.32
P1_53_NODE_175_length_20256_cov_1.944110	20256	45.03
P1_53_NODE_176_length_20169_cov_50.837192	20169	45.50
P1_53_NODE_177_length_20064_cov_1.813563	20064	32.81
P1_53_NODE_178_length_19825_cov_9.681947	19825	36.91
P1_53_NODE_179_length_19740_cov_8.318156	19740	35.28
P1_53_NODE_180_length_19705_cov_3.168454	19705	48.05
P1_53_NODE_181_length_19414_cov_1.756001	19414	32.45
P1_53_NODE_182_length_19380_cov_1.538669	19380	30.98
P1_53_NODE_183_length_19355_cov_3.085500	19355	33.59
P1_53_NODE_184_length_19323_cov_4.201292	19323	33.88
P1_53_NODE_185_length_19084_cov_2.335021	19084	35.85
P1_53_NODE_186_length_19042_cov_4.257785	19042	38.24
P1_53_NODE_187_length_18808_cov_1.923666	18808	35.62
P1_53_NODE_188_length_18711_cov_8.696190	18711	46.88
P1_53_NODE_189_length_18698_cov_1.588067	18698	32.33
P1_53_NODE_190_length_18685_cov_3.171409	18685	36.88
P1_53_NODE_191_length_18633_cov_6.078137	18633	34.84
P1_53_NODE_192_length_18473_cov_13.028017	18473	37.45
P1_53_NODE_193_length_18464_cov_3.914926	18464	32.46
P1_53_NODE_194_length_18108_cov_2.303320	18108	34.85
P1_53_NODE_195_length_18055_cov_1.959337	18055	46.01
P1_53_NODE_196_length_18004_cov_4.501091	18004	33.94
P1_53_NODE_197_length_17900_cov_3.218140	17900	35.91
P1_53_NODE_198_length_17803_cov_3.980878	17803	34.71
P1_53_NODE_199_length_17654_cov_21.632510	17654	32.82
P1_53_NODE_200_length_17600_cov_2.556344	17600	33.22
P1_53_NODE_201_length_17554_cov_1.812934	17554	35.10
P1_53_NODE_202_length_17533_cov_3.030219	17533	34.20
P1_53_NODE_203_length_17308_cov_3.755544	17308	31.39
P1_53_NODE_204_length_17260_cov_36.694916	17260	49.61
P1_53_NODE_205_length_17229_cov_2.218805	17229	49.17
P1_53_NODE_206_length_17181_cov_2.451507	17181	36.28
P1_53_NODE_207_length_17157_cov_2.698004	17157	45.17
P1_53_NODE_208_length_17125_cov_2.179668	17125	34.29
P1_53_NODE_209_length_17105_cov_3.078572	17105	46.96
P1_53_NODE_210_length_17018_cov_1.521165	17018	46.47
P1_53_NODE_211_length_16980_cov_6.725509	16980	42.66
P1_53_NODE_212_length_16979_cov_3.898054	16979	36.40
P1_53_NODE_213_length_16933_cov_3.888968	16933	46.22
P1_53_NODE_214_length_16786_cov_7.231106	16786	47.92
P1_53_NODE_215_length_16737_cov_2.854726	16737	32.53
P1_53_NODE_216_length_16606_cov_11.315735	16606	31.62
P1_53_NODE_217_length_16341_cov_2.761564	16341	33.35
P1_53_NODE_218_length_16322_cov_2.255387	16322	38.56
P1_53_NODE_219_length_16310_cov_4.224186	16310	33.54
P1_53_NODE_220_length_16238_cov_2.548011	16238	47.65
P1_53_NODE_221_length_16202_cov_3.790793	16202	48.33
P1_53_NODE_222_length_16191_cov_2.400647	16191	35.14
P1_53_NODE_223_length_16099_cov_3.306286	16099	50.12
P1_53_NODE_224_length_16092_cov_3.212841	16092	33.89
P1_53_NODE_225_length_15981_cov_5.739687	15981	47.42
P1_53_NODE_226_length_15839_cov_2.400395	15839	31.09
P1_53_NODE_227_length_15784_cov_10.570671	15784	34.69
P1_53_NODE_228_length_15751_cov_2.306964	15751	47.47
P1_53_NODE_229_length_15739_cov_1.630156	15739	34.63
P1_53_NODE_230_length_15628_cov_26.030514	15628	38.17
P1_53_NODE_231_length_15594_cov_2.346609	15594	33.64
P1_53_NODE_232_length_15504_cov_5.087533	15504	32.95
P1_53_NODE_233_length_15480_cov_4.321957	15480	38.84
P1_53_NODE_234_length_15305_cov_3.793846	15305	48.16
P1_53_NODE_235_length_15265_cov_2.006606	15265	32.43
P1_53_NODE_236_length_15216_cov_8.872954	15216	43.75
P1_53_NODE_237_length_15116_cov_1.823137	15116	37.33
P1_53_NODE_238_length_15077_cov_1.924080	15077	34.23
P1_53_NODE_239_length_15027_cov_2.029799	15027	35.14
P1_53_NODE_240_length_14919_cov_2.437669	14919	34.77
P1_53_NODE_241_length_14861_cov_2.176259	14861	34.40
P1_53_NODE_242_length_14794_cov_2.414331	14794	38.40
P1_53_NODE_243_length_14723_cov_2.690258	14723	34.65
P1_53_NODE_244_length_14701_cov_4.300672	14701	49.94
P1_53_NODE_245_length_14294_cov_5.386320	14294	31.15
P1_53_NODE_246_length_14176_cov_2.191971	14176	35.55
P1_53_NODE_247_length_14049_cov_1.966169	14049	46.71
P1_53_NODE_248_length_13967_cov_1.393280	13967	49.80
P1_53_NODE_249_length_13951_cov_5.837746	13951	44.59
P1_53_NODE_250_length_13902_cov_1.579165	13902	34.99
P1_53_NODE_251_length_13902_cov_1.367187	13902	35.33
P1_53_NODE_252_length_13885_cov_9.823303	13885	47.45
P1_53_NODE_253_length_13801_cov_3.067208	13801	34.64
P1_53_NODE_254_length_13773_cov_3.313425	13773	38.67
P1_53_NODE_255_length_13733_cov_2.056225	13733	36.86
P1_53_NODE_256_length_13710_cov_10.452919	13710	50.18
P1_53_NODE_257_length_13695_cov_2.082621	13695	35.71
P1_53_NODE_258_length_13691_cov_2.677897	13691	36.97
P1_53_NODE_259_length_13655_cov_3.575473	13655	34.76
P1_53_NODE_260_length_13577_cov_47.958662	13577	49.10
P1_53_NODE_261_length_13534_cov_1.742970	13534	33.86
P1_53_NODE_262_length_13517_cov_7.250112	13517	28.61
P1_53_NODE_263_length_13498_cov_8.009947	13498	33.96
P1_53_NODE_264_length_13487_cov_1.342216	13487	37.24
P1_53_NODE_265_length_13474_cov_7.978572	13474	34.64
P1_53_NODE_266_length_13465_cov_3.116959	13465	30.37
P1_53_NODE_267_length_13271_cov_6.516966	13271	45.57
P1_53_NODE_268_length_13268_cov_3.393501	13268	37.05
P1_53_NODE_269_length_13108_cov_9.999846	13108	34.54
P1_53_NODE_270_length_13069_cov_2.023103	13069	35.48
P1_53_NODE_271_length_12971_cov_2.528107	12971	34.30
P1_53_NODE_272_length_12969_cov_1.365597	12969	35.40
P1_53_NODE_273_length_12951_cov_3.442686	12951	37.28
P1_53_NODE_274_length_12927_cov_2.537109	12927	30.59
P1_53_NODE_275_length_12919_cov_2.178862	12919	33.17
P1_53_NODE_276_length_12689_cov_3.376134	12689	38.37
P1_53_NODE_277_length_12639_cov_1.349584	12639	48.21
P1_53_NODE_278_length_12455_cov_3.557592	12455	47.49
P1_53_NODE_279_length_12430_cov_27.519629	12430	46.65
P1_53_NODE_280_length_12242_cov_9.320264	12242	34.70
P1_53_NODE_281_length_12219_cov_8.085346	12219	46.36
