P4_82_NODE_1_length_90391_cov_1832.473433	90391	32.37
P4_82_NODE_2_length_80130_cov_12.255815	80130	68.86
P4_82_NODE_3_length_72235_cov_15.315513	72235	67.18
P4_82_NODE_4_length_66527_cov_55.955813	66527	62.69
P4_82_NODE_5_length_57208_cov_10.306459	57208	65.50
P4_82_NODE_6_length_55488_cov_20.495331	55488	65.27
P4_82_NODE_7_length_51138_cov_67.875282	51138	66.29
P4_82_NODE_8_length_48271_cov_36.999958	48271	65.68
P4_82_NODE_9_length_47416_cov_12.338409	47416	68.24
P4_82_NODE_10_length_45871_cov_23.097215	45871	64.64
P4_82_NODE_11_length_44880_cov_5.032445	44880	68.98
P4_82_NODE_12_length_42210_cov_15.660362	42210	63.91
P4_82_NODE_13_length_41557_cov_15.056433	41557	68.14
P4_82_NODE_14_length_39828_cov_16.074154	39828	69.75
P4_82_NODE_15_length_38877_cov_33.845394	38877	65.62
P4_82_NODE_16_length_38383_cov_60.382711	38383	64.76
P4_82_NODE_17_length_38311_cov_38.060392	38311	64.30
P4_82_NODE_18_length_36691_cov_5.084126	36691	67.02
P4_82_NODE_19_length_35611_cov_74.117940	35611	64.63
P4_82_NODE_20_length_34796_cov_7.221408	34796	65.67
P4_82_NODE_21_length_34745_cov_41.006326	34745	63.76
P4_82_NODE_22_length_33882_cov_23.318234	33882	65.17
P4_82_NODE_23_length_33817_cov_6.036984	33817	66.79
P4_82_NODE_24_length_33187_cov_418.420054	33187	33.49
P4_82_NODE_25_length_32776_cov_4.620417	32776	66.75
P4_82_NODE_26_length_32118_cov_144.757307	32118	64.44
P4_82_NODE_27_length_31513_cov_2.651692	31513	71.84
P4_82_NODE_28_length_31143_cov_893.096273	31143	34.86
P4_82_NODE_29_length_30918_cov_52.086454	30918	63.85
P4_82_NODE_30_length_30663_cov_4.336455	30663	66.43
P4_82_NODE_31_length_30505_cov_62.808052	30505	66.46
P4_82_NODE_32_length_30494_cov_29.421346	30494	65.39
P4_82_NODE_33_length_29892_cov_381.584411	29892	60.04
P4_82_NODE_34_length_29663_cov_3.744109	29663	69.60
P4_82_NODE_35_length_29435_cov_3.394807	29435	65.48
P4_82_NODE_36_length_29248_cov_5.630129	29248	66.36
P4_82_NODE_37_length_29079_cov_1.849268	29079	66.22
P4_82_NODE_38_length_28965_cov_96.275019	28965	61.17
P4_82_NODE_39_length_28480_cov_4.996120	28480	65.33
P4_82_NODE_40_length_27984_cov_4.705855	27984	70.39
P4_82_NODE_41_length_27177_cov_12.241331	27177	63.28
P4_82_NODE_42_length_27060_cov_39.367430	27060	64.26
