GC1003827_F11_NODE_1_length_12953_cov_7.308748	12953	38.63
GC1003827_F11_NODE_2_length_9117_cov_8.133148	9117	41.25
GC1003827_F11_NODE_3_length_9063_cov_27.572292	9063	37.46
GC1003827_F11_NODE_4_length_8732_cov_18.562464	8732	38.43
GC1003827_F11_NODE_5_length_8673_cov_8.079803	8673	40.23
GC1003827_F11_NODE_6_length_8283_cov_12.671530	8283	40.59
GC1003827_F11_NODE_7_length_8143_cov_7.649950	8143	40.42
GC1003827_F11_NODE_8_length_8069_cov_15.890708	8069	40.15
GC1003827_F11_NODE_9_length_7848_cov_9.162803	7848	36.88
GC1003827_F11_NODE_10_length_7718_cov_17.042419	7718	40.98
GC1003827_F11_NODE_11_length_7646_cov_19.759144	7646	41.62
GC1003827_F11_NODE_12_length_7636_cov_18.938207	7636	38.21
GC1003827_F11_NODE_13_length_7593_cov_9.540316	7593	40.22
GC1003827_F11_NODE_14_length_7497_cov_11.292130	7497	38.86
GC1003827_F11_NODE_15_length_7428_cov_13.253390	7428	37.61
GC1003827_F11_NODE_16_length_7378_cov_9.447662	7378	38.43
GC1003827_F11_NODE_17_length_7337_cov_6.741331	7337	39.40
GC1003827_F11_NODE_18_length_7279_cov_18.068093	7279	37.92
GC1003827_F11_NODE_19_length_7185_cov_8.539813	7185	34.20
GC1003827_F11_NODE_20_length_6846_cov_6.126209	6846	50.80
GC1003827_F11_NODE_21_length_6806_cov_10.945501	6806	39.95
GC1003827_F11_NODE_22_length_6782_cov_9.981067	6782	37.51
GC1003827_F11_NODE_23_length_6739_cov_13.038717	6739	36.85
GC1003827_F11_NODE_24_length_6698_cov_7.887080	6698	38.73
GC1003827_F11_NODE_25_length_6625_cov_13.371037	6625	40.69
GC1003827_F11_NODE_26_length_6609_cov_4.991361	6609	32.80
GC1003827_F11_NODE_27_length_6591_cov_14.270575	6591	36.37
GC1003827_F11_NODE_28_length_6559_cov_9.867382	6559	42.17
GC1003827_F11_NODE_29_length_6538_cov_9.483232	6538	39.00
GC1003827_F11_NODE_30_length_6490_cov_18.039918	6490	40.25
GC1003827_F11_NODE_31_length_6465_cov_25.496213	6465	40.54
GC1003827_F11_NODE_32_length_6436_cov_6.280869	6436	43.41
GC1003827_F11_NODE_33_length_6418_cov_12.765856	6418	37.80
GC1003827_F11_NODE_34_length_6386_cov_12.558875	6386	38.10
GC1003827_F11_NODE_35_length_6365_cov_12.561238	6365	37.94
GC1003827_F11_NODE_36_length_6300_cov_8.741941	6300	39.41
GC1003827_F11_NODE_37_length_6295_cov_8.379540	6295	40.00
GC1003827_F11_NODE_38_length_6287_cov_17.230357	6287	38.17
GC1003827_F11_NODE_39_length_6266_cov_12.873921	6266	40.57
GC1003827_F11_NODE_40_length_6239_cov_11.663940	6239	40.28
GC1003827_F11_NODE_41_length_6223_cov_7.253445	6223	37.84
GC1003827_F11_NODE_42_length_6222_cov_23.812469	6222	40.44
GC1003827_F11_NODE_43_length_6185_cov_18.385111	6185	35.08
GC1003827_F11_NODE_44_length_6178_cov_8.380598	6178	36.39
GC1003827_F11_NODE_45_length_6117_cov_12.381636	6117	41.07
GC1003827_F11_NODE_46_length_6117_cov_6.081135	6117	40.69
GC1003827_F11_NODE_47_length_6102_cov_15.294059	6102	42.22
GC1003827_F11_NODE_48_length_6083_cov_13.814809	6083	41.76
GC1003827_F11_NODE_49_length_6032_cov_12.817443	6032	37.14
GC1003827_F11_NODE_50_length_6029_cov_9.880380	6029	36.49
GC1003827_F11_NODE_51_length_6022_cov_16.039016	6022	38.72
GC1003827_F11_NODE_52_length_6014_cov_10.480720	6014	37.30
GC1003827_F11_NODE_53_length_6002_cov_46.116766	6002	53.27
GC1003827_F11_NODE_54_length_5977_cov_8.768718	5977	35.42
GC1003827_F11_NODE_55_length_5882_cov_11.077672	5882	36.71
GC1003827_F11_NODE_56_length_5850_cov_18.768303	5850	40.84
GC1003827_F11_NODE_57_length_5850_cov_8.168094	5850	36.14
GC1003827_F11_NODE_58_length_5849_cov_9.403880	5849	39.03
GC1003827_F11_NODE_59_length_5789_cov_4.790887	5789	32.60
GC1003827_F11_NODE_60_length_5757_cov_8.089698	5757	41.69
GC1003827_F11_NODE_61_length_5676_cov_17.499549	5676	39.52
GC1003827_F11_NODE_62_length_5647_cov_6.518659	5647	36.57
GC1003827_F11_NODE_63_length_5601_cov_32.885276	5601	35.07
GC1003827_F11_NODE_64_length_5585_cov_9.646757	5585	39.30
GC1003827_F11_NODE_65_length_5581_cov_41.052805	5581	38.58
GC1003827_F11_NODE_66_length_5565_cov_46.896102	5565	39.64
GC1003827_F11_NODE_67_length_5554_cov_14.181868	5554	42.19
GC1003827_F11_NODE_68_length_5548_cov_9.682900	5548	53.19
GC1003827_F11_NODE_69_length_5455_cov_7.112800	5455	37.27
GC1003827_F11_NODE_70_length_5423_cov_8.549282	5423	36.33
GC1003827_F11_NODE_71_length_5412_cov_7.222517	5412	34.81
GC1003827_F11_NODE_72_length_5406_cov_8.941845	5406	36.35
GC1003827_F11_NODE_73_length_5391_cov_9.542553	5391	35.08
GC1003827_F11_NODE_74_length_5388_cov_9.056643	5388	40.68
GC1003827_F11_NODE_75_length_5361_cov_10.492931	5361	37.90
GC1003827_F11_NODE_76_length_5338_cov_14.320668	5338	39.17
GC1003827_F11_NODE_77_length_5316_cov_19.746001	5316	43.77
GC1003827_F11_NODE_78_length_5315_cov_9.211642	5315	38.42
GC1003827_F11_NODE_79_length_5274_cov_23.200117	5274	39.69
GC1003827_F11_NODE_80_length_5258_cov_4.002729	5258	54.01
GC1003827_F11_NODE_81_length_5185_cov_5.154211	5185	36.41
GC1003827_F11_NODE_82_length_5173_cov_14.045382	5173	52.17
GC1003827_F11_NODE_83_length_5172_cov_71.458474	5172	46.67
GC1003827_F11_NODE_84_length_5171_cov_9.091594	5171	52.52
GC1003827_F11_NODE_85_length_5167_cov_11.605159	5167	38.13
GC1003827_F11_NODE_86_length_5140_cov_20.978855	5140	41.11
GC1003827_F11_NODE_87_length_5138_cov_9.880064	5138	47.06
GC1003827_F11_NODE_88_length_5131_cov_14.920464	5131	41.30
GC1003827_F11_NODE_89_length_5109_cov_10.187274	5109	38.30
GC1003827_F11_NODE_90_length_5092_cov_8.269285	5092	40.24
